Date,Open,High,Low,Close,Adj Close,Volume
3/14/2017,176.179993,176.820007,175.210007,175.720001,147.8965,3147500
3/15/2017,175.710007,176.279999,174.75,175.809998,147.972275,3815500
3/16/2017,178.460007,179,176.820007,177.240005,149.175797,4311800
3/17/2017,176.289993,176.789993,175.649994,175.649994,147.83757,5921000
3/20/2017,175.649994,176.179993,175.139999,175.699997,147.879669,2476100
3/21/2017,176.009995,176.229996,173.839996,173.880005,146.347855,3927700
3/22/2017,174.039993,175.059998,172.800003,174.779999,147.105331,3450500
3/23/2017,174.429993,175.669998,173.559998,174.820007,147.138992,3740000
3/24/2017,175.119995,175.5,173.389999,173.830002,146.30574,3221700
3/27/2017,172.690002,174.160004,172.089996,173.770004,146.255249,3259000
3/28/2017,173.940002,175,173,174.509995,146.878067,3523900
3/29/2017,174.300003,174.490005,173.460007,173.940002,146.398346,3085600
3/30/2017,173.860001,174.589996,173.690002,173.860001,146.331009,3168300
3/31/2017,173.979996,174.949997,173.690002,174.139999,146.56665,2913700
4/3/2017,173.820007,174.869995,173.380005,174.5,146.869659,4286500
4/4/2017,173.520004,174.960007,173.259995,174.520004,146.886505,3108900
4/5/2017,174.699997,176.330002,172.809998,172.880005,145.506195,6238900
4/6/2017,173.470001,173.470001,172.25,172.449997,145.144241,3435400
4/7/2017,172.080002,172.929993,171.279999,172.139999,144.883331,3588300
4/10/2017,172.529999,172.559998,171,171.199997,144.092178,3789900
4/11/2017,170.649994,171.229996,168.979996,170.580002,143.570374,4891900
4/12/2017,171.039993,171.199997,170.020004,170.660004,143.637695,3276900
4/13/2017,169.919998,171.360001,169.529999,169.529999,142.6866,3205500
4/17/2017,169.75,171.300003,169.619995,171.100006,144.008026,3720200
4/18/2017,170.789993,171.690002,169.830002,170.050003,143.124298,6345500
4/19/2017,161.759995,162.639999,159.600006,161.690002,136.088013,19284300
4/20/2017,161.320007,162.399994,160.5,162.300003,136.601379,6486800
4/21/2017,162.050003,162.110001,160.380005,160.380005,134.985413,5607800
4/24/2017,161.289993,161.570007,160.419998,160.75,135.296829,5320600
4/25/2017,161.779999,162.039993,160.380005,160.389999,134.993835,4860400
4/26/2017,160.529999,161.100006,159.889999,160.059998,134.716095,4327800
4/27/2017,160.289993,160.479996,159.630005,160.320007,134.934921,4122600
4/28/2017,160.5,160.589996,159.699997,160.289993,134.909668,4154100
5/1/2017,160.050003,160.419998,158.699997,158.839996,133.68927,4935300
5/2/2017,159.440002,159.490005,158.639999,159.100006,133.908112,3208200
5/3/2017,158.740005,159.449997,158.520004,158.630005,133.512497,3993300
5/4/2017,158.889999,159.139999,158.360001,159.050003,133.865997,4280600
5/5/2017,153.520004,155.779999,153,155.050003,130.49939,12521300
5/8/2017,152.800003,153.470001,152.199997,153.029999,130.057419,7492000
5/9/2017,152.600006,153.100006,151.559998,152.110001,129.275528,6853000
5/10/2017,151.649994,152.369995,151.130005,151.25,128.544617,4999900
5/11/2017,151.050003,151.149994,149.789993,150.649994,128.034729,5627900
5/12/2017,150.300003,151.259995,150,150.369995,127.796722,3715300
5/15/2017,150.619995,151.830002,150.449997,151.509995,128.765625,4245500
5/16/2017,151.660004,153.990005,151.660004,153.679993,130.609863,5513700
5/17/2017,153.300003,154.139999,150.889999,150.929993,128.272659,5191500
5/18/2017,150.860001,151.330002,150.110001,150.779999,128.145233,3274200
5/19/2017,151.009995,152.460007,150.889999,151.979996,129.165085,5643000
5/22/2017,152.100006,152.839996,151.600006,152.639999,129.725983,3302100
5/23/2017,152.570007,153.679993,151.919998,152.029999,129.207565,2564500
5/24/2017,152.210007,152.759995,151.229996,152.509995,129.615494,3732400
5/25/2017,153.25,153.729996,152.949997,153.199997,130.201904,2582700
5/26/2017,152.850006,153,152.059998,152.490005,129.59848,2443300
5/30/2017,151.949997,152.669998,151.589996,151.729996,128.95256,3666000
5/31/2017,152.029999,152.800003,151.649994,152.630005,129.717499,3543400
6/1/2017,152.800003,152.869995,151.630005,152.669998,129.751465,2918100
6/2/2017,153.070007,153.199997,151.800003,152.050003,129.224548,3585700
6/5/2017,151.820007,152.929993,151.679993,152.410004,129.530502,3975100
6/6/2017,152,152.889999,152,152.369995,129.496521,3797200
6/7/2017,153.050003,154.199997,150.800003,150.979996,128.31517,4865700
6/8/2017,151,152.820007,150.919998,152.100006,129.267044,3709000
6/9/2017,152,154.259995,151.880005,154.100006,130.966812,4361500
6/12/2017,154.190002,157.199997,154.020004,155.179993,131.884674,6471500
6/13/2017,155.440002,155.479996,154.149994,154.25,131.094269,3523500
6/14/2017,153.970001,154.940002,152.940002,153.809998,130.720322,3049100
6/15/2017,153.289993,154.690002,153.289993,154.220001,131.068802,4654300
6/16/2017,154.229996,155.419998,152.970001,155.380005,132.054642,6742000
6/19/2017,155.509995,155.860001,154.539993,154.839996,131.595718,4629500
6/20/2017,154.479996,155.389999,154.25,154.949997,131.689194,4481700
6/21/2017,155.789993,155.789993,153.389999,153.789993,130.703323,3959700
6/22/2017,154.550003,154.990005,153.690002,154.399994,131.221771,2376500
6/23/2017,154.339996,154.679993,153.800003,154.110001,130.975327,3282200
6/26/2017,154.710007,155.75,154.630005,155.229996,131.927185,2153500
6/27/2017,155,155.339996,154.5,154.75,131.519241,2386500
6/28/2017,155.149994,155.550003,154.779999,155.320007,132.003677,2221000
6/29/2017,155.350006,155.740005,153.619995,154.130005,130.99234,3262200
6/30/2017,154.279999,154.5,153.139999,153.830002,130.737335,3571500
7/3/2017,153.580002,156.029999,153.520004,155.580002,132.22464,2822500
7/5/2017,155.770004,155.889999,153.630005,153.669998,130.601379,3564400
7/6/2017,153.360001,153.830002,152.229996,152.360001,129.488068,2757500
7/7/2017,152.619995,153.490005,152.139999,152.940002,129.980942,2460100
7/10/2017,152.910004,153.889999,152.630005,153.419998,130.388885,3206200
7/11/2017,153.259995,153.649994,152.050003,153.190002,130.19342,3447500
7/12/2017,153.479996,154.240005,153.050003,153.699997,130.626862,3097900
7/13/2017,153.699997,154.190002,153.190002,153.630005,130.567383,2476100
7/14/2017,154.009995,154.619995,153.399994,154.240005,131.085785,3256400
7/17/2017,153.589996,153.880005,152.240005,153.009995,130.040436,4762600
7/18/2017,152.360001,154.289993,152,154,130.881821,7566800
7/19/2017,150.020004,150.25,146.710007,147.529999,125.383072,14293600
7/20/2017,147.529999,148.830002,147.029999,147.660004,125.493584,7212200
7/21/2017,147.589996,147.869995,146.509995,147.080002,125.000626,6509500
7/24/2017,147,147.039993,145.800003,145.990005,124.074303,3877600
7/25/2017,146.570007,147.490005,146.029999,146.190002,124.244278,4208900
7/26/2017,146.270004,146.460007,144.470001,145.360001,123.538857,3932400
7/27/2017,145,145.399994,143.639999,145.070007,123.292389,6430800
7/28/2017,144.809998,145.039993,143.839996,144.289993,122.629456,3054800
7/31/2017,144.380005,144.929993,144.169998,144.669998,122.952431,4355700
8/1/2017,145,145.669998,144.720001,145.300003,123.487869,3219500
8/2/2017,145.119995,145.289993,144.220001,144.449997,122.76545,3540900
8/3/2017,144.429993,145.339996,144.429993,144.940002,123.181908,3035400
8/4/2017,145,145.389999,144.399994,145.160004,123.368874,2549400
8/7/2017,145,145.089996,142.75,143.470001,121.932571,4618300
8/8/2017,142,142.759995,142,142.110001,122.052811,3298700
8/9/2017,141.75,142.029999,141.190002,141.770004,121.760803,2925800
8/10/2017,141.639999,142.419998,141.229996,141.839996,121.820908,4525400
8/11/2017,142.449997,142.589996,141.520004,141.839996,121.820908,3004000
8/14/2017,142,142.759995,141.940002,142.320007,122.233162,2248600
8/15/2017,142.550003,143.339996,140.580002,142.070007,122.018463,4681500
8/16/2017,141.789993,142.910004,141.610001,142.5,122.387749,3287800
8/17/2017,142.520004,142.889999,140.699997,140.699997,120.841812,4422100
8/18/2017,140.869995,141.149994,139.580002,139.699997,119.982971,4152700
8/21/2017,139.589996,140.419998,139.130005,140.330002,120.52404,3190700
8/22/2017,140.639999,141.149994,140.380005,141.009995,121.108055,2544400
8/23/2017,140.699997,143.050003,140.679993,142.139999,122.078575,4048300
8/24/2017,142.5,143.679993,142.25,142.940002,122.765656,3592200
8/25/2017,143.300003,144.190002,143.25,143.740005,123.452736,2872900
8/28/2017,144.110001,144.559998,142.389999,142.509995,122.396339,5086000
8/29/2017,142.100006,143.429993,141.899994,143.139999,122.937439,3009500
8/30/2017,143.259995,143.279999,142.410004,142.559998,122.439308,2736000
8/31/2017,143.020004,143.660004,142.630005,143.029999,122.842941,3656400
9/1/2017,142.979996,144.5,142.979996,144.080002,123.744743,3351700
9/5/2017,143.5,144.360001,142.699997,143.039993,122.851547,3097500
9/6/2017,143.880005,144.470001,143.5,143.820007,123.521477,3273300
9/7/2017,144.100006,144.639999,142.410004,142.899994,122.7313,4188200
9/8/2017,143.149994,143.149994,141.639999,142.449997,122.34481,3366200
9/11/2017,143.539993,145.130005,143.009995,144.860001,124.414665,4613400
9/12/2017,145.110001,146.369995,144.509995,145.759995,125.18763,5238100
9/13/2017,145.350006,146.289993,145.339996,145.990005,125.385216,4101000
9/14/2017,145.860001,146.380005,145.509995,145.539993,124.998726,3756900
9/15/2017,144.820007,145.169998,144.080002,144.820007,124.380318,7397200
9/18/2017,144.809998,145.479996,144.270004,144.550003,124.148422,3019500
9/19/2017,144.789993,144.979996,144.220001,144.389999,124.011017,3464400
9/20/2017,144.929993,145.880005,144.419998,145.880005,125.290733,5447500
9/21/2017,145.649994,145.889999,145.100006,145.259995,124.758224,2555600
9/22/2017,145.589996,145.589996,144.589996,145.130005,124.646561,2792300
9/25/2017,145.119995,146.029999,144.910004,145.869995,125.282112,5213100
9/26/2017,146.360001,147.419998,145.940002,146.559998,125.874733,4488600
9/27/2017,146.679993,146.899994,145.029999,145.660004,125.101768,3502700
9/28/2017,145.660004,145.860001,144.210007,145.660004,125.101768,2774800
9/29/2017,145.449997,145.690002,144.919998,145.080002,124.603638,2654700
10/2/2017,145.350006,146.869995,145.210007,146.660004,125.96064,2973200
10/3/2017,146.690002,147.199997,146.339996,146.779999,126.063667,2302700
10/4/2017,147,147.020004,146.110001,146.479996,125.806015,2244400
10/5/2017,146.679993,147.539993,146.479996,146.720001,126.012146,2686500
10/6/2017,146.639999,146.850006,146.320007,146.479996,125.806015,2623200
10/9/2017,146.5,147.789993,146.350006,147.389999,126.587608,2682600
10/10/2017,147.710007,148.949997,147.649994,148.5,127.540916,4032600
10/11/2017,148.399994,148.470001,147.279999,147.619995,126.785126,3702200
10/12/2017,147.559998,147.889999,146.770004,147.029999,126.278419,3264300
10/13/2017,147.479996,147.850006,146.940002,147.100006,126.338531,2506600
10/16/2017,147.220001,147.669998,146.509995,146.830002,126.106598,3052100
10/17/2017,146.630005,147.119995,146.179993,146.539993,125.857559,6372400
10/18/2017,157.119995,161.229996,156.949997,159.529999,137.014191,30490200
10/19/2017,159.800003,160.960007,159.089996,160.899994,138.190826,9914200
10/20/2017,161.070007,162.479996,159.770004,162.070007,139.195679,7868800
10/23/2017,162.050003,162.509995,159.539993,159.550003,137.031372,5779400
10/24/2017,159.649994,159.699997,155.169998,155.880005,133.879333,8194700
10/25/2017,156.009995,156.369995,153.059998,153.5,131.835236,6921100
10/26/2017,154.309998,155.119995,153.539993,153.600006,131.921143,4300500
10/27/2017,154.539993,154.630005,152.910004,153.679993,131.989822,4895200
10/30/2017,153.759995,154.589996,152.710007,154.360001,132.573853,4210400
10/31/2017,154.330002,154.929993,152.929993,154.059998,132.316193,4328300
11/1/2017,154.100006,154.899994,153.830002,154.029999,132.290436,3240200
11/2/2017,154.179993,154.490005,152.910004,153.350006,131.706421,3397600
11/3/2017,153.419998,153.470001,151.490005,151.580002,130.186234,4431800
11/6/2017,151.770004,151.820007,150.279999,150.839996,129.550659,4498400
11/7/2017,151.369995,151.509995,150.5,151.350006,129.988663,3701100
11/8/2017,151.600006,151.789993,150.279999,151.570007,130.177643,4634400
11/9/2017,149.929993,151.800003,149.860001,150.300003,130.377136,4776500
11/10/2017,150.649994,150.889999,149.139999,149.160004,129.38826,4307300
11/13/2017,148.880005,149,147.919998,148.399994,128.728989,5107500
11/14/2017,147.949997,148.970001,147.490005,148.889999,129.154053,3758000
11/15/2017,148,148.710007,146.210007,147.100006,127.601334,4773300
11/16/2017,147.729996,149.649994,147.5,149.119995,129.353546,5446500
11/17/2017,149.339996,150.149994,148.830002,148.970001,129.223434,4916500
11/20/2017,150.639999,151.949997,149.899994,150.509995,130.559311,5676500
11/21/2017,151.300003,152.449997,151.199997,151.949997,131.808426,3756200
11/22/2017,152,152.389999,151.330002,151.770004,131.652267,3213600
11/24/2017,151.949997,152.199997,151.330002,151.839996,131.713013,1193000
11/27/2017,152.059998,152.490005,151.619995,151.979996,131.834442,3374000
11/28/2017,152.350006,152.929993,151.699997,152.470001,132.259506,3973700
11/29/2017,152.809998,153.610001,152.169998,153.550003,133.196335,5098700
11/30/2017,153.649994,154.410004,153.080002,153.970001,133.560669,6500800
12/1/2017,154.399994,155.020004,152.910004,154.759995,134.245956,5567900
12/4/2017,155.960007,156.800003,155.070007,156.460007,135.720612,4664300
12/5/2017,156.449997,156.740005,154.679993,155.350006,134.757782,5068000
12/6/2017,154.100006,156.220001,154.089996,154.100006,133.673447,3410700
12/7/2017,153.589996,154.449997,153.259995,153.570007,133.213699,3771100
12/8/2017,154.979996,155.029999,153.550003,154.809998,134.289291,3520300
12/11/2017,155.460007,155.889999,154.570007,155.410004,134.809784,4102700
12/12/2017,157.300003,157.850006,155.160004,156.740005,135.963501,6321800
12/13/2017,156.600006,156.729996,153.889999,153.910004,133.508636,5661600
12/14/2017,154.600006,155.110001,153.699997,154,133.5867,4637400
12/15/2017,153.610001,153.800003,152.029999,152.5,132.285538,11279900
12/18/2017,153.589996,154.179993,153.210007,153.330002,133.005508,5092800
12/19/2017,154.050003,154.169998,153.089996,153.229996,132.918762,4116400
12/20/2017,153.649994,153.889999,152.779999,152.949997,132.675888,3785700
12/21/2017,153.169998,153.460007,151.490005,151.5,131.418106,4153900
12/22/2017,151.820007,153,151.5,152.5,132.285538,2990600
12/26/2017,152.509995,153.860001,152.5,152.830002,132.571793,2479000
12/27/2017,152.949997,153.179993,152.610001,153.130005,132.832047,2149300
12/28/2017,153.199997,154.119995,153.199997,154.039993,133.621399,2687600
12/29/2017,154.169998,154.720001,153.419998,153.419998,133.083572,3327100
1/2/2018,154.5,154.809998,153.539993,154.25,133.803574,4202500
1/3/2018,157.339996,159.809998,156.330002,158.490005,137.481537,9441600
1/4/2018,159.649994,162.320007,159.369995,161.699997,140.266037,7556200
1/5/2018,162.440002,162.899994,161.100006,162.490005,140.951324,5195800
1/8/2018,162.660004,163.910004,161.699997,163.470001,141.801422,5237500
1/9/2018,163.899994,164.529999,163.059998,163.830002,142.113693,4341800
1/10/2018,162.910004,164.330002,162.5,164.179993,142.417297,4174100
1/11/2018,164.800003,164.940002,163.300003,164.199997,142.434677,3794500
1/12/2018,164.020004,164.740005,163.029999,163.139999,141.515137,5031900
1/16/2018,165.100006,165.289993,163.350006,163.850006,142.131058,7794200
1/17/2018,168.009995,169.130005,167.259995,168.649994,146.294769,11710000
1/18/2018,170,171.130005,168.149994,169.119995,146.702484,14259300
1/19/2018,164.460007,165.399994,161.300003,162.369995,140.847214,21172500
1/22/2018,161.509995,163.979996,161.110001,162.600006,141.046738,8480800
1/23/2018,162.820007,166.259995,162.509995,166.25,144.212921,7466200
1/24/2018,166.75,168.720001,164.820007,165.369995,143.449554,5645000
1/25/2018,165.910004,166.779999,165.190002,165.470001,143.536301,3302500
1/26/2018,166.119995,167.410004,165.789993,167.339996,145.158401,3787900
1/29/2018,167.449997,168.389999,166.009995,166.800003,144.690018,3517000
1/30/2018,166.210007,166.770004,163.160004,163.619995,141.931534,4902300
1/31/2018,163.75,164.990005,162.759995,163.699997,142.000931,4072800
2/1/2018,163.190002,164.130005,161.899994,162.399994,140.873245,4434200
2/2/2018,161.699997,162,158.869995,159.029999,137.949951,5251900
2/5/2018,157.889999,158.5,150,152.529999,132.311569,8746600
2/6/2018,150.289993,155.490005,149.110001,155.339996,134.749069,9867700
2/7/2018,154.169998,155.339996,153.279999,153.850006,133.456589,6149200
2/8/2018,152.479996,153.160004,147.5,147.589996,129.286896,6779100
2/9/2018,148.600006,150.539993,144.399994,149.509995,130.968796,7828300
2/12/2018,150.899994,152.399994,150.300003,151.399994,132.624359,5881400
2/13/2018,150.899994,151.179993,149.639999,150.75,132.055023,4891000
2/14/2018,150.190002,155,150,154.759995,135.567719,5479000
2/15/2018,155.5,156.860001,153.699997,156.009995,136.662704,5623600
2/16/2018,155.710007,157.789993,155.690002,156.179993,136.811615,4282900
2/20/2018,155.789993,155.960007,153.869995,155.160004,135.918121,4489600
2/21/2018,155.429993,156.789993,153.899994,153.960007,134.866913,3728600
2/22/2018,154.5,155.039993,152.789993,153.179993,134.183655,4024600
2/23/2018,154.300003,155.850006,154.070007,155.520004,136.233475,3256100
2/26/2018,155.809998,158.880005,155.509995,158.580002,138.913971,3610300
2/27/2018,158.460007,159.779999,156.529999,156.550003,137.135742,4237300
2/28/2018,157.5,158.139999,155.800003,155.830002,136.505005,3803500
3/1/2018,155.529999,156.970001,152.789993,153.809998,134.735519,4039300
3/2/2018,152.789993,154.759995,151.880005,154.490005,135.331223,3261100
3/5/2018,154.119995,157.490005,153.75,156.949997,137.486099,3670600
3/6/2018,157.279999,157.889999,155.160004,155.720001,136.408646,3685700
3/7/2018,155,158.830002,154.729996,158.320007,138.686234,4607700
3/8/2018,159,159.570007,155.070007,156.210007,136.837906,6455600
3/9/2018,157.470001,159.580002,157.300003,159.309998,139.553467,5022200
3/12/2018,159.639999,161.020004,158.869995,160.259995,140.38562,5063500
3/13/2018,160.089996,162.110001,158.809998,159.320007,139.562225,4185600
3/14/2018,160.169998,160.679993,157.740005,158.119995,138.511047,3631800
3/15/2018,158.710007,161.25,158.520004,159.610001,139.816238,3870600
3/16/2018,160.059998,161.979996,159.639999,160.259995,140.38562,9262700
3/19/2018,159.710007,159.889999,156.449997,157.350006,137.836502,5482000
3/20/2018,157.520004,157.929993,155.289993,156.199997,136.829132,4336700
3/21/2018,156.570007,158.199997,155.919998,156.690002,137.258362,3482200
3/22/2018,155,155.25,152,152.089996,133.228821,4746300
3/23/2018,152.25,152.580002,148.539993,148.889999,130.42569,4440900
3/26/2018,151.210007,153.660004,150.279999,153.369995,134.350082,4103900
3/27/2018,153.949997,154.869995,151.160004,151.910004,133.071152,3883700
3/28/2018,152.070007,153.860001,151.889999,152.520004,133.60553,3664800
3/29/2018,153.070007,153.889999,151.080002,153.429993,134.402649,3420000
4/2/2018,153.339996,153.380005,148.429993,150.070007,131.459335,5150400
4/3/2018,150.800003,151,148.300003,149.850006,131.266632,4135700
4/4/2018,147.889999,154.470001,147.449997,154.119995,135.00708,4805300
4/5/2018,154.440002,154.919998,153.339996,154.029999,134.928223,3185400
4/6/2018,153.460007,153.949997,149.539993,150.570007,131.897339,3672900
4/9/2018,151.800003,154.660004,151.740005,152.690002,133.75441,4413200
4/10/2018,155.029999,156.600006,154.75,155.389999,136.119598,3806400
4/11/2018,154.369995,155.779999,153.880005,155.360001,136.093307,3306500
4/12/2018,156.75,158.979996,156.669998,158.070007,138.467224,5639400
4/13/2018,158.669998,159.220001,155.910004,156.710007,137.275879,4057100
4/16/2018,157.990005,159.139999,157.669998,157.889999,138.30954,4186800
4/17/2018,158.820007,162,158.509995,160.910004,140.955048,10207500
4/18/2018,152.139999,152.630005,148.259995,148.789993,130.338058,20381700
4/19/2018,149.190002,149.210007,146.619995,147.699997,129.38324,8086100
4/20/2018,147.899994,147.970001,144.509995,144.899994,126.930481,8265600
4/23/2018,145.029999,145.960007,144.330002,145.860001,127.771446,5315600
4/24/2018,146.509995,147.300003,144.529999,145.559998,127.508614,4916500
4/25/2018,145.789993,146.399994,144.110001,145.940002,127.84153,7326400
4/26/2018,146.600006,147.360001,146.199997,146.720001,128.52478,4265800
4/27/2018,146.839996,147.25,145.660004,146.479996,128.314545,3205500
4/30/2018,146.860001,147.380005,144.960007,144.960007,126.98304,4415500
5/1/2018,144.649994,145.020004,143.470001,145,127.018097,4433400
5/2/2018,144.460007,144.820007,142.070007,142.449997,124.784317,5194900
5/3/2018,142.130005,142.229996,139.899994,141.990005,124.381355,5018600
5/4/2018,141.100006,144.350006,140.279999,143.910004,126.063255,4402200
5/7/2018,144,144.320007,142.639999,143.220001,125.458809,3657000
5/8/2018,143,143.509995,142.059998,143,125.266098,5369100
5/9/2018,141.899994,143.020004,141.279999,142.610001,126.311226,4196000
5/10/2018,143.149994,144.330002,143.009995,144.240005,127.754959,3726600
5/11/2018,144.110001,144.850006,143.580002,144.139999,127.666374,3073200
5/14/2018,144.470001,145.119995,144.139999,144.300003,127.80809,3216100
5/15/2018,143.5,143.990005,142.919998,143.740005,127.312119,4089400
5/16/2018,143.699997,145.029999,143.270004,144.630005,128.100388,3168700
5/17/2018,144.5,145.190002,143.770004,144.5,127.985252,3147700
5/18/2018,144.470001,144.940002,143.990005,144.080002,127.613243,2682200
5/21/2018,144.949997,146.039993,144.679993,145.490005,128.862091,2894700
5/22/2018,145.520004,146.199997,145,145.089996,128.507782,2284000
5/23/2018,144.350006,144.699997,143.479996,144.669998,128.135818,3459700
5/24/2018,144.389999,144.479996,142.949997,144.070007,127.604408,3398700
5/25/2018,143.899994,144.570007,143.460007,143.639999,127.223518,4914300
5/29/2018,142.529999,142.889999,140.210007,141.220001,125.080109,4537600
5/30/2018,141.899994,143.100006,141.820007,142.619995,126.320099,5118500
5/31/2018,142.809998,142.809998,141.050003,141.309998,125.159821,6830300
6/1/2018,142.429993,142.839996,141.619995,141.949997,125.726662,3857500
6/4/2018,142.300003,143.169998,142.179993,143.039993,126.692108,3035300
6/5/2018,143.050003,144.080002,143.039993,143.699997,127.276665,2836000
6/6/2018,144.339996,144.720001,143.539993,144.710007,128.171249,3220100
6/7/2018,145,146.699997,144.929993,145.360001,128.746964,4316500
6/8/2018,145,146.429993,144.369995,146.139999,129.437805,5210500
6/11/2018,146.619995,147.410004,146.139999,146.580002,129.827515,3260000
6/12/2018,147.100006,147.520004,146.619995,146.869995,130.084351,2640500
6/13/2018,146.789993,147.470001,146.199997,146.350006,129.62381,2968200
6/14/2018,146.649994,146.979996,145.089996,145.199997,128.60524,3326300
6/15/2018,144.899994,145.470001,143.699997,145.389999,128.773529,9116000
6/18/2018,144.179993,144.520004,143.139999,144.479996,127.967529,4286400
6/19/2018,143.119995,144.220001,142.949997,143.899994,127.453789,3487000
6/20/2018,144.220001,144.520004,142.410004,142.630005,126.328972,3329900
6/21/2018,142.589996,143.139999,140.830002,141.25,125.106682,3887700
6/22/2018,141.639999,141.809998,140.779999,141.279999,125.133247,5611300
6/25/2018,140.399994,140.399994,138.279999,138.789993,122.927818,8937100
6/26/2018,139.360001,139.850006,138.330002,139.080002,123.184685,4139500
6/27/2018,139.110001,139.779999,137.449997,137.479996,121.767548,4101800
6/28/2018,138.100006,140.539993,137.949997,140.039993,124.034943,4523700
6/29/2018,140.320007,141.360001,139.610001,139.699997,123.733826,3710100
7/2/2018,138.279999,140.220001,138.199997,139.860001,123.875526,3405400
7/3/2018,140.649994,140.940002,139.369995,139.570007,123.618675,1963200
7/5/2018,140.479996,141.429993,139.929993,141.429993,125.266083,3744700
7/6/2018,141.529999,142.940002,141.169998,142.479996,126.196114,2849000
7/9/2018,142.589996,144.720001,142.470001,144.389999,127.88781,3904700
7/10/2018,144.509995,145.589996,144.259995,144.710007,128.171249,3777000
7/11/2018,144,146.190002,144,144.940002,128.374954,3526600
7/12/2018,145.850006,146.830002,145.740005,146.449997,129.712387,3119500
7/13/2018,146.449997,146.979996,145.800003,145.899994,129.22522,3062600
7/16/2018,145.669998,145.789993,144.210007,145.460007,128.835526,3468800
7/17/2018,144.75,145,143.339996,143.490005,127.090668,5096700
7/18/2018,143.509995,144.800003,142.740005,144.520004,128.002945,6935300
7/19/2018,147.850006,150.539993,147.25,149.240005,132.183517,14655800
7/20/2018,148.580002,148.860001,146.259995,146.350006,129.62381,6414600
7/23/2018,146.350006,146.699997,145.009995,145.699997,129.048096,3897900
7/24/2018,146.699997,147.039993,145.919998,146.380005,129.65036,3891600
7/25/2018,146.009995,146.649994,145.5,146.619995,129.86293,3630900
7/26/2018,147.429993,149.270004,146.630005,146.710007,129.942688,4778000
7/27/2018,146.889999,147.139999,144.660004,145.149994,128.560944,3749300
7/30/2018,144.800003,146.240005,144.690002,145.490005,128.862091,3608200
7/31/2018,145.740005,145.800003,144.160004,144.929993,128.366089,5474200
8/1/2018,144.759995,145.190002,143.339996,143.5,127.099525,3388400
8/2/2018,142.860001,143.360001,142.330002,142.960007,126.621223,3841400
8/3/2018,143.240005,147.919998,143,147.699997,130.819504,8053600
8/6/2018,146.949997,147.199997,145.570007,146.029999,129.340363,3913700
8/7/2018,146.649994,147.639999,146.350006,147.009995,130.208374,3508800
8/8/2018,147.330002,147.429993,146.240005,146.889999,130.102066,3581100
8/9/2018,145.529999,145.940002,144.729996,144.770004,129.60968,3093500
8/10/2018,144.5,145.070007,143.880005,144.479996,129.350021,3003100
8/13/2018,144.149994,144.300003,142.529999,142.710007,127.765411,2858500
8/14/2018,143,143.820007,142.929993,143.360001,128.347351,2860000
8/15/2018,142.550003,144,142,143.910004,128.839737,4241500
8/16/2018,144.369995,145.679993,144.369995,145.339996,130.11998,5250700
8/17/2018,144.789993,146.389999,144.690002,146.059998,130.764587,2678600
8/20/2018,146.369995,147.160004,146.149994,146.509995,131.16745,2499700
8/21/2018,147,147.119995,145.889999,145.970001,130.684006,3106900
8/22/2018,146.009995,146.160004,145.190002,145.240005,130.030472,2389000
8/23/2018,145.039993,145.520004,144.75,145.369995,130.14682,2220400
8/24/2018,145.460007,146.089996,144.869995,146.039993,130.746689,2776600
8/27/2018,146.940002,147.619995,146.520004,146.690002,131.328613,3491600
8/28/2018,146.949997,146.990005,146.190002,146.589996,131.23909,2455300
8/29/2018,146.869995,147.929993,146.600006,147.539993,132.089615,3153800
8/30/2018,147.029999,147.300003,145.25,145.929993,130.648193,3340400
8/31/2018,145.720001,146.779999,145.539993,146.479996,131.140594,3488500
9/4/2018,145.979996,146.190002,144.809998,145.679993,130.424377,3326200
9/5/2018,145.190002,146.75,145.050003,146.660004,131.301758,3126500
9/6/2018,146.880005,147.660004,145.539993,146.389999,131.060043,4248800
9/7/2018,145.940002,146.5,145.119995,145.449997,130.21846,4693100
9/10/2018,146.600006,147.300003,145.559998,145.649994,130.397522,3618300
9/11/2018,146,146.990005,145.25,146.490005,131.149551,3374700
9/12/2018,146.369995,147.979996,146.029999,146.570007,131.221207,4506700
9/13/2018,147.350006,149,147.119995,148.949997,133.351944,5346500
9/14/2018,148.850006,149.300003,147.779999,148.330002,132.79686,3452100
9/17/2018,148.440002,149.070007,147.770004,147.940002,132.447723,3551900
9/18/2018,147.759995,148.990005,147.470001,148.559998,133.002808,3629400
9/19/2018,148.630005,149.960007,148.229996,149.059998,133.450424,4246200
9/20/2018,149.580002,151.380005,149.440002,151.149994,135.321564,5952200
9/21/2018,151.479996,152.600006,150.740005,151.350006,135.50061,19947500
9/24/2018,151.100006,151.199997,149.460007,150.029999,134.318848,4265000
9/25/2018,149.910004,150.410004,148.360001,148.910004,133.316162,4397500
9/26/2018,152.399994,153.350006,151.339996,151.610001,135.733398,7401900
9/27/2018,152.009995,152.389999,151.160004,151.5,135.634933,3477600
9/28/2018,151.160004,151.630005,150.789993,151.210007,135.375305,3305800
10/1/2018,151.710007,153.419998,151.710007,153,136.977829,3757400
10/2/2018,152.990005,153.839996,152.5,153.75,137.649307,3029900
10/3/2018,154,154.360001,152.800003,153.220001,137.174774,3315300
10/4/2018,151.690002,152.800003,150.360001,151.309998,135.464813,4237900
